Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placass10632.jpg;31;1275916;461406545;241;462682702;3189.790;1153516.375;0.603;1156706.750
Placass10658.jpg;30;1281636;461407645;239;462689520;3204.090;1153519.125;0.598;1156723.875
Placass10660.jpg;30;1276484;461611482;248;462888214;3191.210;1154028.750;0.620;1157220.500
Placass10670.jpg;30;1277184;461489307;251;462766742;3192.960;1153723.250;0.627;1156916.875
Placass10679.jpg;30;1276782;461603496;232;462880510;3191.955;1154008.750;0.580;1157201.250
Placass10689.jpg;30;1279207;461484910;251;462764368;3198.018;1153712.250;0.627;1156910.875
Placass10719.jpg;30;1282984;461636311;241;462919536;3207.460;1154090.750;0.603;1157298.875
Placass10722.jpg;30;1276194;461413017;253;462689464;3190.485;1153532.625;0.632;1156723.750
Placass10725.jpg;30;1280566;461758859;241;463039666;3201.415;1154397.125;0.603;1157599.250
Placass10726.jpg;30;1276099;461466122;253;462742474;3190.248;1153665.250;0.632;1156856.125
Placass10733.jpg;30;1282717;461514470;241;462797428;3206.792;1153786.125;0.603;1156993.625
Placass10736.jpg;31;1275617;461590924;253;462866794;3189.042;1153977.250;0.632;1157167.000
Placass10737.jpg;30;1278200;461454265;251;462732716;3195.500;1153635.625;0.627;1156831.750
Placass10740.jpg;30;1283393;461536104;251;462819748;3208.483;1153840.250;0.627;1157049.375
Placass10743.jpg;30;1281014;461472279;253;462753546;3202.535;1153680.750;0.632;1156883.875
Placass10745.jpg;30;1278856;461480677;253;462759786;3197.140;1153701.750;0.632;1156899.375
Placass10803.jpg;30;1280370;461569681;239;462850290;3200.925;1153924.250;0.598;1157125.750
Placass10804.jpg;30;1279678;461543763;253;462823694;3199.195;1153859.375;0.632;1157059.250
Placass10807.jpg;30;1277230;461551913;241;462829384;3193.075;1153879.750;0.603;1157073.375
Placass10811.jpg;30;1280205;461453444;251;462733900;3200.512;1153633.625;0.627;1156834.750
Placass10812.jpg;30;1290976;461557097;239;462848312;3227.440;1153892.750;0.598;1157120.875
Placass10823.jpg;31;1278238;461490679;241;462769158;3195.595;1153726.750;0.603;1156922.875
Placass10824.jpg;30;1282098;461553657;251;462836006;3205.245;1153884.125;0.627;1157090.000
Placass10839.jpg;30;1274562;461469123;253;462743938;3186.405;1153672.750;0.632;1156859.875
Placass10840.jpg;30;1275553;461490352;255;462766160;3188.883;1153726.000;0.637;1156915.375
Placass10843.jpg;31;1277630;461499989;251;462777870;3194.075;1153750.000;0.627;1156944.625
Placass10845.jpg;31;1282968;461642657;239;462925864;3207.420;1154106.625;0.598;1157314.625
Placass10848.jpg;30;1281044;461544535;239;462825818;3202.610;1153861.375;0.598;1157064.500
Placass10849.jpg;31;1272042;461615637;253;462887932;3180.105;1154039.125;0.632;1157219.750
Placass10862.jpg;30;1274237;461607192;239;462881668;3185.593;1154018.000;0.598;1157204.250
Placass10864.jpg;30;1278844;461529011;251;462808106;3197.110;1153822.625;0.627;1157020.250
Placass10877.jpg;31;1280076;461659051;253;462939380;3200.190;1154147.625;0.632;1157348.500
Placass10880.jpg;30;1275156;461542507;253;462817916;3187.890;1153856.250;0.632;1157044.750
Placass10884.jpg;30;1277064;461616147;253;462893464;3192.660;1154040.375;0.632;1157233.625
Placass10897.jpg;30;1276531;461512892;251;462789674;3191.328;1153782.250;0.627;1156974.125
Placass10903.jpg;31;1277580;461542465;253;462820298;3193.950;1153856.125;0.632;1157050.625
Placass10906.jpg;30;1275856;461515197;235;462791288;3189.640;1153788.000;0.587;1156978.250
Placass10909.jpg;30;1276068;461377188;246;462653502;3190.170;1153443.000;0.615;1156633.750
Placass10915.jpg;31;1274900;461539706;246;462814852;3187.250;1153849.250;0.615;1157037.125
Placass10916.jpg;31;1278705;461593842;251;462872798;3196.762;1153984.625;0.627;1157182.000
Placass10929.jpg;30;1270730;461519271;235;462790236;3176.825;1153798.125;0.587;1156975.625
Placass10937.jpg;30;1279438;461650945;253;462930636;3198.595;1154127.375;0.632;1157326.625
Placass10947.jpg;30;1276506;461544820;232;462821558;3191.265;1153862.125;0.580;1157054.000
Placass10951.jpg;30;1279326;461498057;241;462777624;3198.315;1153745.125;0.603;1156944.125
Placass10955.jpg;31;1277092;461595287;253;462872632;3192.730;1153988.250;0.632;1157181.625
Placass10960.jpg;30;1277590;461532683;239;462810512;3193.975;1153831.625;0.598;1157026.250
Placass10969.jpg;30;1275524;461467904;244;462743672;3188.810;1153669.750;0.610;1156859.125
Placass10972.jpg;30;1275042;461519861;239;462795142;3187.605;1153799.625;0.598;1156987.875
Placass10988.jpg;30;1277352;461557833;251;462835436;3193.380;1153894.500;0.627;1157088.625
Placass10992.jpg;30;1275750;461517853;251;462793854;3189.375;1153794.625;0.627;1156984.625
Placass10995.jpg;30;1279988;461423167;253;462703408;3199.970;1153557.875;0.632;1156758.625
Placass10996.jpg;31;1275545;461576340;239;462852124;3188.863;1153940.875;0.598;1157130.250
Placass11000.jpg;30;1279071;461576958;241;462856270;3197.677;1153942.375;0.603;1157140.625
Placass11005.jpg;31;1280884;461560773;239;462841896;3202.210;1153901.875;0.598;1157104.750
Placass11008.jpg;30;1276467;461404786;241;462681494;3191.167;1153512.000;0.603;1156703.750
Placass11010.jpg;30;1280204;461523259;253;462803716;3200.510;1153808.125;0.632;1157009.250
Placass11013.jpg;31;1276465;461449354;251;462726070;3191.162;1153623.375;0.627;1156815.250
Placass11014.jpg;30;1276386;461545849;319;462822554;3190.965;1153864.625;0.798;1157056.375
Placass11018.jpg;30;1275080;461528827;253;462804160;3187.700;1153822.125;0.632;1157010.375
Placass11020.jpg;30;1287694;461438125;239;462726058;3219.235;1153595.250;0.598;1156815.125
Placass11021.jpg;30;1279428;461537131;253;462816812;3198.570;1153842.750;0.632;1157042.000
Placass11035.jpg;30;1274376;461648849;241;462923466;3185.940;1154122.125;0.603;1157308.625
Placass11037.jpg;30;1275296;461638675;251;462914222;3188.240;1154096.750;0.627;1157285.500
Placass11051.jpg;30;1280757;461536534;241;462817532;3201.892;1153841.375;0.603;1157043.750
Placass11054.jpg;30;1269264;461475485;251;462745000;3173.160;1153688.750;0.627;1156862.500
Placass11076.jpg;30;1274236;461576472;232;462850940;3185.590;1153941.250;0.580;1157127.375
Placass11077.jpg;30;1279968;461480277;251;462760496;3199.920;1153700.750;0.627;1156901.250
