Image;TEMP_C;CYC_PRE;CYC_INF;CYC_POST;CYC_TOTAL;US_PRE;US_INF;US_POST;US_TOTAL
Placass10877.jpg;33;1282852;194863445;305;196146602;3207.130;487158.594;0.762;490366.531
Placass10880.jpg;33;1277644;194755797;209;196033650;3194.110;486889.500;0.522;490084.125
Placass10884.jpg;32;1277412;194835183;273;196112868;3193.530;487087.969;0.683;490282.188
Placass10897.jpg;32;1271084;194810735;293;196082112;3177.710;487026.844;0.733;490205.281
Placass10903.jpg;32;1275930;194891317;197;196167444;3189.825;487228.250;0.493;490418.625
Placass10906.jpg;32;1274521;194768264;219;196043004;3186.303;486920.656;0.548;490107.531
Placass10909.jpg;32;1276182;194765577;323;196042082;3190.455;486913.938;0.808;490105.219
Placass10915.jpg;33;1273930;194864169;273;196138372;3184.825;487160.438;0.683;490345.938
Placass10916.jpg;32;1278385;194841018;323;196119726;3195.963;487102.563;0.808;490299.344
Placass10929.jpg;33;1273276;194938925;197;196212398;3183.190;487347.344;0.493;490530.969
Placass10937.jpg;31;1281286;194849725;413;196131424;3203.215;487124.313;1.033;490328.563
Placass10947.jpg;34;1276338;194780155;305;196056798;3190.845;486950.375;0.762;490142.000
Placass10951.jpg;32;1279282;194818043;325;196097650;3198.205;487045.125;0.812;490244.125
Placass10955.jpg;32;1287086;194814975;291;196102352;3217.715;487037.406;0.728;490255.875
Placass10960.jpg;32;1273490;194875237;301;196149028;3183.725;487188.094;0.752;490372.563
Placass10969.jpg;33;1276666;194767445;317;196044428;3191.665;486918.594;0.793;490111.094
Placass10972.jpg;33;1275698;194773003;323;196049024;3189.245;486932.531;0.808;490122.531
Placass10988.jpg;32;1277653;194878120;323;196156096;3194.133;487195.281;0.808;490390.219
Placass10992.jpg;32;1280166;194871481;293;196151940;3200.415;487178.719;0.733;490379.813
Placass10995.jpg;32;1282552;194833567;295;196116414;3206.380;487083.938;0.738;490291.031
Placass10996.jpg;33;1276074;194802703;195;196078972;3190.185;487006.750;0.488;490197.438
Placass11000.jpg;32;1276748;194834767;307;196111822;3191.870;487086.906;0.767;490279.563
Placass11005.jpg;33;1281948;194886973;197;196169118;3204.870;487217.438;0.493;490422.813
Placass11008.jpg;32;1276904;194873951;275;196151130;3192.260;487184.906;0.687;490377.844
Placass11010.jpg;33;1279480;194834489;209;196114178;3198.700;487086.250;0.522;490285.438
Placass11013.jpg;32;1275288;194826999;211;196102498;3188.220;487067.500;0.527;490256.250
Placass11014.jpg;32;1275652;194859269;207;196135128;3189.130;487148.156;0.517;490337.844
Placass11018.jpg;32;1273308;194845331;195;196118834;3183.270;487113.344;0.488;490297.063
Placass11020.jpg;32;1275637;194834668;321;196110626;3189.093;487086.656;0.803;490276.563
Placass11021.jpg;33;1281736;194891823;323;196173882;3204.340;487229.563;0.808;490434.719
Placass11035.jpg;32;1273142;194858267;303;196131712;3182.855;487145.688;0.757;490329.281
Placass11037.jpg;32;1273797;194875576;211;196149584;3184.492;487188.969;0.527;490373.938
Placass11051.jpg;32;1280737;194808276;397;196089410;3201.843;487020.688;0.993;490223.531
Placass11054.jpg;31;1271736;194833389;209;196105334;3179.340;487083.469;0.522;490263.313
Placass11076.jpg;33;1275244;194871971;415;196147630;3188.110;487179.906;1.038;490369.094
Placass11077.jpg;32;1282299;194833102;319;196115720;3205.748;487082.750;0.798;490289.250
Placass11080.jpg;31;1280924;194820843;415;196102182;3202.310;487052.094;1.038;490255.469
Placass11092.jpg;32;1276053;194891104;289;196167446;3190.133;487227.750;0.723;490418.625
Placass11093.jpg;32;1278176;194877479;227;196155882;3195.440;487193.656;0.567;490389.719
Placass11105.jpg;32;1272966;194856595;209;196129770;3182.415;487141.469;0.522;490324.469
Placass11124.jpg;32;1275818;194772751;297;196048866;3189.545;486931.906;0.743;490122.156
Placass11126.jpg;33;1278840;194827135;227;196106202;3197.100;487067.844;0.567;490265.531
Placass11127.jpg;32;1279002;194823535;321;196102858;3197.505;487058.844;0.803;490257.188
Placass11128.jpg;32;1274192;194816533;289;196091014;3185.480;487041.313;0.723;490227.531
Placass11130.jpg;31;1280626;194740243;227;196021096;3201.565;486850.594;0.567;490052.719
Placass11131.jpg;32;1274748;194835609;197;196110554;3186.870;487089.063;0.493;490276.375
Placass11153.jpg;32;1276500;194808765;293;196085558;3191.250;487021.906;0.733;490213.906
Placass11155.jpg;31;1275692;194866643;321;196142656;3189.230;487166.594;0.803;490356.625
Placass11168.jpg;32;1285755;194835462;303;196121520;3214.387;487088.625;0.757;490303.813
